0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01363,-273.03280,999.82866,-0.00000,-0.00000,0.00000,0.00000,0.00000,999.50464,999.50464,-26.33094,-1396.75144,1048.66733,0.00006,0.70717,0.70705,-0.00006,1599160092.33000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01361,-273.12888,999.86884,-0.00000,-0.00000,-0.00000,-0.01363,-273.03281,999.62846,999.62846,-26.33094,-1396.75145,1048.66716,0.00006,0.70717,0.70705,-0.00006,1599160092.33100
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01362,-273.22485,999.89487,-0.00000,-0.00000,-0.00000,-0.01358,-272.58281,999.74893,999.74893,-26.33094,-1396.75144,1048.66700,0.00006,0.70717,0.70705,-0.00006,1599160092.33400
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01362,-273.32070,999.92150,-0.00000,-0.00000,-0.00000,-0.01356,-272.13362,999.85931,999.85931,-26.33094,-1396.75143,1048.66685,0.00006,0.70717,0.70705,-0.00006,1599160092.33900
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01362,-273.41642,999.97539,-0.00000,-0.00000,-0.00000,-0.01354,-271.68522,999.91308,999.91308,-26.33094,-1396.75147,1048.66678,0.00006,0.70717,0.70705,-0.00006,1599160092.34100
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01367,-273.51204,1000.01513,-0.00000,-0.00000,-0.00000,-0.01351,-271.23753,1000.06663,1000.06663,-26.33094,-1396.75140,1048.66658,0.00006,0.70717,0.70705,-0.00006,1599160092.35000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,0.00000,-0.01365,-273.60757,1000.01803,0.00000,-0.00000,-0.00000,-0.01353,-270.79067,1000.16693,1000.16693,-26.33093,-1396.75138,1048.66644,0.00006,0.70717,0.70705,-0.00006,1599160092.35200
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,0.00000,-0.01365,-273.70298,1000.04252,-0.00000,-0.00000,0.00000,-0.01349,-270.34463,1000.21398,1000.21398,-26.33094,-1396.75140,1048.66638,0.00006,0.70717,0.70705,-0.00006,1599160092.35400
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01369,-273.79827,1000.06760,0.00000,-0.00000,0.00000,-0.01346,-269.89933,1000.30756,1000.30756,-26.33093,-1396.75137,1048.66626,0.00006,0.70717,0.70705,-0.00006,1599160092.36000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.01373,-273.89344,1000.08592,-0.00000,-0.00000,-0.00000,-0.01347,-269.45483,1000.34117,1000.34117,-26.33094,-1396.75140,1048.66621,0.00006,0.70717,0.70705,-0.00006,1599160092.36200
