0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03505,-239.27114,999.56895,-0.00000,-0.00000,-0.00000,0.00000,0.00000,999.57859,999.57859,-26.33000,-1396.75142,1048.66723,0.00006,0.70717,0.70705,-0.00006,1599160236.37400
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03511,-239.49586,999.65997,-0.00000,-0.00000,-0.00000,-0.03505,-239.27117,999.64918,999.64918,-26.33000,-1396.75147,1048.66713,0.00006,0.70717,0.70705,-0.00006,1599160236.38100
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03507,-239.72038,999.73066,-0.00000,-0.00000,-0.00000,-0.03504,-239.01734,999.76628,999.76628,-26.33000,-1396.75146,1048.66698,0.00006,0.70717,0.70705,-0.00006,1599160236.38300
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03509,-239.94470,999.84859,-0.00000,-0.00000,-0.00000,-0.03493,-238.76382,999.87666,999.87666,-26.33000,-1396.75145,1048.66683,0.00006,0.70717,0.70705,-0.00006,1599160236.39000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03513,-240.16884,999.95870,-0.00000,-0.00000,-0.00000,-0.03488,-238.51063,999.93044,999.93044,-26.33000,-1396.75149,1048.66676,0.00006,0.70717,0.70705,-0.00006,1599160236.39200
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03518,-240.39282,1000.05140,-0.00000,-0.00000,-0.00000,-0.03485,-238.25774,1000.02737,1000.02737,-26.33000,-1396.75148,1048.66663,0.00006,0.70717,0.70705,-0.00006,1599160236.39400
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03509,-240.61661,1000.09204,-0.00000,-0.00000,-0.00000,-0.03483,-238.00517,1000.18092,1000.18092,-26.33000,-1396.75139,1048.66643,0.00006,0.70717,0.70705,-0.00006,1599160236.40000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03516,-240.84020,1000.19241,-0.00000,-0.00000,-0.00000,-0.03467,-237.75297,1000.22461,1000.22461,-26.33000,-1396.75143,1048.66637,0.00006,0.70717,0.70705,-0.00006,1599160236.40200
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03515,-241.06362,1000.24927,-0.00000,-0.00000,-0.00000,-0.03467,-237.50107,1000.27839,1000.27839,-26.33000,-1396.75146,1048.66630,0.00006,0.70717,0.70705,-0.00006,1599160236.41000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03522,-241.28684,1000.33580,-0.00000,-0.00000,-0.00000,-0.03459,-237.24952,1000.41283,1000.41283,-26.33001,-1396.75152,1048.66612,0.00006,0.70717,0.70705,-0.00006,1599160236.41200
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03519,-241.50987,1000.35893,0.00000,-0.00000,0.00000,-0.03448,-236.99835,1000.64918,1000.64918,-26.32983,-1396.75177,1048.66580,0.00006,0.70717,0.70705,-0.00006,1599160236.41400
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03531,-241.73264,1000.45256,0.00000,0.00000,0.00000,-0.03429,-236.74762,1001.10508,1001.10508,-26.32965,-1396.75223,1048.66519,0.00006,0.70717,0.70705,-0.00006,1599160236.42000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03541,-241.95515,1000.49756,0.00000,0.00000,0.00000,-0.03413,-236.49731,1001.76480,1001.76480,-26.32930,-1396.75306,1048.66431,0.00006,0.70717,0.70705,-0.00006,1599160236.42200
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03548,-242.17735,1000.53822,0.00000,0.00000,0.00000,-0.03399,-236.24744,1002.60870,1002.60870,-26.32896,-1396.75431,1048.66319,0.00006,0.70717,0.70705,-0.00006,1599160236.43000
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03567,-242.39922,1000.57961,0.00000,0.00000,0.00000,-0.03383,-235.99807,1003.50057,1003.50057,-26.32863,-1396.75619,1048.66200,0.00006,0.70717,0.70705,-0.00006,1599160236.43300
0.00000,0.00000,0.00000,0.00000,-300.00000,1000.00000,-0.00000,-0.00000,-0.00000,-0.03584,-242.62074,1000.63138,0.00000,0.00000,0.00000,-0.03379,-235.74916,1004.52057,1004.52057,-26.32831,-1396.75861,1048.66064,0.00006,0.70717,0.70705,-0.00006,1599160236.43500
